total_price_pln,price_pln,czynsz_pln,area_m2,price_per_m2,rooms,floor_number,year_built,building_type,owner_type,lat,lon,has_balcony,has_terrace,has_garden,has_elevator,has_garage,has_parking,has_storage_room,has_air_conditioning,has_furnished,has_dishwasher,has_washing_machine,has_fridge,has_oven,has_intercom,has_monitoring,has_protected_estate,has_pets_allowed
3800.0,3300.0,500.0,44.0,86.36,2.0,1.0,2022.0,apartamentowiec,private,54.4008978,18.6119506,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
3550.0,2750.0,800.0,46.0,77.17,2.0,10.0,2008.0,apartamentowiec,agency,54.4111731,18.6011929,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
3510.0,2750.0,760.0,42.5,82.59,2.0,1.0,2023.0,blok,private,54.324295240895,18.601567047729,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
6550.0,5800.0,750.0,73.0,89.73,3.0,3.0,2019.0,apartamentowiec,agency,54.38274,18.58819,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3000.0,2500.0,500.0,42.4,70.75,2.0,4.0,2019.0,blok,agency,54.3232231,18.6361938,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
3390.0,2800.0,590.0,46.0,73.7,3.0,2.0,1940.0,kamienica,agency,54.3571,18.65111,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0
5300.0,4000.0,1300.0,62.5,84.8,3.0,2.0,1910.0,kamienica,agency,54.3508,18.65179,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
3100.0,3100.0,0.0,44.59,69.52,2.0,1.0,1960.0,unknown,agency,54.3565439,18.647512,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
3200.0,2700.0,500.0,46.93,68.19,2.0,3.0,2013.0,blok,private,54.330676215877,18.564518471505,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3050.0,2500.0,550.0,34.0,89.71,2.0,2.0,2021.0,blok,private,54.3102555,18.5987562,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
2400.0,2400.0,0.0,35.0,68.57,2.0,0.0,2021.0,apartamentowiec,agency,54.305748620167,18.598816801668,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
3300.0,3300.0,0.0,65.0,50.77,3.0,2.0,2009.0,blok,private,54.320684,18.57729,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
5000.0,4000.0,1000.0,75.0,66.67,3.0,1.0,1930.0,kamienica,agency,54.3881871,18.608884,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
4600.0,3600.0,1000.0,45.0,102.22,2.0,2.0,2012.0,apartamentowiec,private,54.34961,18.65637,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
11800.0,10200.0,1600.0,105.0,112.38,5.0,8.0,2024.0,apartamentowiec,private,54.3581278,18.6562366,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
4000.0,4000.0,0.0,45.0,88.89,2.0,1.0,2019.0,unknown,agency,54.40623,18.63227,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3400.0,3400.0,0.0,40.0,85.0,2.0,0.0,2019.0,apartamentowiec,agency,54.35654,18.66703,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3700.0,3200.0,500.0,34.0,108.82,2.0,5.0,2012.0,apartamentowiec,agency,54.3433393,18.6514797,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0
3138.0,2500.0,638.0,52.0,60.35,2.0,3.0,2008.0,blok,agency,54.32896,18.61388,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0
4450.0,3400.0,1050.0,50.0,89.0,2.0,4.0,2016.0,blok,private,54.355300422442,18.662183326797,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
5050.0,5050.0,0.0,38.0,132.89,3.0,5.0,2024.0,apartamentowiec,private,54.37822,18.59636,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3980.0,3300.0,680.0,45.0,88.44,2.0,5.0,2022.0,blok,private,54.3824834,18.5912761,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
3470.0,2750.0,720.0,34.23,101.37,2.0,2.0,2017.0,apartamentowiec,private,54.354243329431,18.65607323756,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
12100.0,6300.0,5800.0,76.0,159.21,3.0,0.0,2019.0,unknown,agency,54.4194712,18.6044544,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
7600.0,3800.0,3800.0,38.0,200.0,2.0,3.0,2025.0,apartamentowiec,agency,54.3490426,18.6253432,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
9000.0,4500.0,4500.0,54.0,166.67,3.0,1.0,2025.0,apartamentowiec,agency,54.3490426,18.6253432,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
8190.0,3990.0,4200.0,66.4,123.34,2.0,2.0,2019.0,apartamentowiec,agency,54.3502402,18.6605466,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
2150.0,1500.0,650.0,31.0,69.35,1.0,9.0,2019.0,blok,private,54.4226501,18.5725537,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
2990.0,1990.0,1000.0,27.0,110.74,1.0,1.0,2025.0,apartamentowiec,agency,54.345397761798,18.665342862982,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
10300.0,8500.0,1800.0,139.04,74.08,4.0,1.0,1905.0,kamienica,agency,54.3740178,18.614055,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
4100.0,3200.0,900.0,40.0,102.5,2.0,1.0,2024.0,apartamentowiec,agency,54.3557919,18.6667488,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
6000.0,3000.0,3000.0,55.0,109.09,2.0,1.0,2008.0,blok,private,54.3326096,18.5916919,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0
5000.0,4000.0,1000.0,46.0,108.7,2.0,1.0,2019.0,blok,private,54.4169076,18.6120876,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
4390.0,3500.0,890.0,49.0,89.59,2.0,1.0,2019.0,blok,private,54.3532437,18.5636716,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2601.2799999999997,2199.0,402.28,20.0,130.06,1.0,1.0,1930.0,unknown,agency,54.37673,18.60862,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
2950.0,2600.0,350.0,40.0,73.75,2.0,3.0,2025.0,blok,private,54.310776598389,18.611038706207,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3600.0,2900.0,700.0,46.18,77.96,2.0,3.0,2024.0,apartamentowiec,agency,54.33033,18.61546,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
10000.0,10000.0,0.0,97.0,103.09,4.0,3.0,2023.0,unknown,agency,54.41207,18.54689,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3900.0,3900.0,0.0,47.5,82.11,2.0,1.0,1900.0,unknown,agency,54.3760477,18.6028751,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2650.0,2000.0,650.0,30.0,88.33,1.0,2.0,2022.0,blok,agency,54.313217,18.5904269,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
3380.0,2500.0,880.0,50.0,67.6,2.0,2.0,2014.0,blok,private,54.35232202548,18.613832931213,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
8900.0,7900.0,1000.0,86.5,102.89,3.0,3.0,2019.0,unknown,agency,54.4062,18.6214574,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
3000.0,2400.0,600.0,40.47,74.13,2.0,1.0,2020.0,blok,agency,54.3298575,18.5688529,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3790.0,2890.0,900.0,38.0,99.74,2.0,2.0,2015.0,apartamentowiec,agency,54.40163,18.58976,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
4515.0,2950.0,1565.0,63.06,71.6,3.0,1.0,1950.0,kamienica,agency,54.3465327,18.6543562,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3570.0,2800.0,770.0,50.0,71.4,2.0,2.0,1980.0,blok,private,54.335911813387,18.606720281229,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
2700.0,1900.0,800.0,45.0,60.0,2.0,4.0,2019.0,blok,agency,54.3258959,18.6381771,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
2403.0,2400.0,3.0,40.0,60.08,2.0,1.0,2019.0,blok,private,54.3087239,18.594883,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
5500.0,4300.0,1200.0,74.65,73.68,3.0,0.0,1910.0,unknown,agency,54.38305,18.61014,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
4200.0,3100.0,1100.0,58.0,72.41,2.0,2.0,2013.0,apartamentowiec,private,54.3431944,18.6517586,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3200.0,3200.0,0.0,38.0,84.21,2.0,9.0,2021.0,apartamentowiec,agency,54.38796,18.59754,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
4750.0,3700.0,1050.0,86.43,54.96,3.0,2.0,2013.0,blok,agency,54.348364790021,18.588343520624,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
3550.0,2600.0,950.0,43.0,82.56,2.0,1.0,2019.0,apartamentowiec,agency,54.347847,18.6609419,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0
5050.0,4000.0,1050.0,60.0,84.17,3.0,2.0,2015.0,blok,agency,54.40167,18.58975,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2700.0,2700.0,0.0,38.0,71.05,1.0,3.0,2011.0,dom wolnostojący,private,54.4330531,18.4625053,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0
2900.0,2300.0,600.0,25.0,116.0,1.0,0.0,2025.0,apartamentowiec,private,54.354237086529,18.676631406898,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2700.0,2200.0,500.0,31.22,86.48,2.0,1.0,2022.0,blok,agency,54.3072687,18.5830908,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
2615.0,1500.0,1115.0,40.0,65.38,1.0,2.0,2019.0,blok,agency,54.33826,18.54038,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
11700.0,3900.0,7800.0,55.0,212.73,2.0,8.0,2024.0,blok,private,54.3942647,18.6471031,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
11700.0,3900.0,7800.0,40.0,292.5,2.0,0.0,2025.0,apartamentowiec,private,54.402427,18.6297637,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3900.0,2900.0,1000.0,41.0,95.12,2.0,10.0,2019.0,apartamentowiec,agency,54.3958224,18.6000259,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2702.7,2700.0,2.7,51.0,52.99,3.0,3.0,2019.0,blok,agency,54.378036,18.597149,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2300.0,2300.0,0.0,35.0,65.71,2.0,5.0,2019.0,blok,private,54.3608463,18.5699127,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
4500.0,3600.0,900.0,63.0,71.43,3.0,0.0,2019.0,szeregowiec,private,54.36226,18.77065,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
2500.0,1900.0,600.0,20.0,125.0,1.0,2.0,2024.0,blok,agency,54.303266729917,18.616508235797,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0
4200.0,3500.0,700.0,47.2,88.98,2.0,3.0,2020.0,apartamentowiec,agency,54.3514633,18.6620906,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
4000.0,3300.0,700.0,40.0,100.0,2.0,2.0,2025.0,blok,private,54.3441609,18.547418,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
4700.0,3700.0,1000.0,50.04,93.92,2.0,2.0,2025.0,unknown,agency,54.404232036,18.56231362,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
3350.0,2800.0,550.0,40.0,83.75,2.0,1.0,2025.0,apartamentowiec,agency,54.3542125,18.5850897,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
10500.0,8000.0,2500.0,108.7,96.6,4.0,2.0,2014.0,apartamentowiec,agency,54.34986,18.6603,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
4200.0,3500.0,700.0,62.7,66.99,3.0,3.0,2023.0,blok,agency,54.32641,18.56247,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
2600.0,2100.0,500.0,31.0,83.87,1.0,3.0,2019.0,apartamentowiec,agency,54.33826,18.54038,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
6400.0,3200.0,3200.0,34.0,188.24,1.0,2.0,2024.0,apartamentowiec,agency,54.3604191,18.6565752,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2700.0,2700.0,0.0,44.5,60.67,2.0,1.0,2025.0,blok,agency,54.32495844,18.55841875,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
4600.0,2300.0,2300.0,28.0,164.29,1.0,0.0,2022.0,unknown,agency,54.40546,18.56467,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
9600.0,4800.0,4800.0,62.0,154.84,3.0,4.0,2022.0,unknown,agency,54.3520252,18.6466384,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
3350.0,2800.0,550.0,45.0,74.44,2.0,2.0,2022.0,blok,private,54.325753153233,18.561688769667,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3100.0,2500.0,600.0,40.0,77.5,2.0,2.0,2022.0,apartamentowiec,private,54.329359793429,18.590677511097,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
5400.0,2600.0,2800.0,36.0,150.0,2.0,3.0,2015.0,blok,agency,54.348920465019,18.588998132294,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0
3350.0,2600.0,750.0,41.0,81.71,2.0,3.0,2025.0,blok,private,54.313642589941,18.590963341803,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
2902.9,2900.0,2.9,37.0,78.46,2.0,1.0,2023.0,blok,agency,54.3512037,18.6743264,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3030.0,2550.0,480.0,31.0,97.74,2.0,0.0,2022.0,blok,agency,54.402272,18.6512302,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0
3300.0,3300.0,0.0,67.0,49.25,3.0,2.0,1970.0,blok,agency,54.3513561,18.6384735,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0
4300.0,3500.0,800.0,58.0,74.14,3.0,3.0,2019.0,apartamentowiec,agency,54.3564294,18.6203736,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
4600.0,3500.0,1100.0,62.8,73.25,4.0,2.0,2019.0,blok,agency,54.4137019,18.5566377,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3550.0,2550.0,1000.0,32.0,110.94,2.0,1.0,2025.0,apartamentowiec,agency,54.354107687828,18.676589440723,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
3520.0,2300.0,1220.0,34.0,103.53,2.0,0.0,2019.0,apartamentowiec,agency,54.3912349,18.6170639,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
4000.0,4000.0,0.0,26.0,153.85,1.0,1.0,2019.0,blok,agency,54.35203,18.64664,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
4200.0,3000.0,1200.0,70.0,60.0,3.0,3.0,2007.0,blok,private,54.353113568479,18.610927602112,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0
2780.0,2000.0,780.0,49.0,56.73,2.0,4.0,1970.0,blok,private,54.4040886,18.5909547,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
3950.0,3000.0,950.0,72.0,54.86,3.0,1.0,2012.0,unknown,agency,54.31941,18.57691,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
2400.0,2400.0,0.0,25.0,96.0,1.0,2.0,2025.0,blok,agency,54.4253371,18.4583258,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2900.0,2300.0,600.0,30.0,96.67,1.0,10.0,1980.0,blok,private,54.42236379626,18.570939012792,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
2100.0,2100.0,0.0,27.0,77.78,1.0,4.0,1983.0,apartamentowiec,agency,54.40899,18.60314,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
3100.0,3100.0,0.0,46.6,66.52,2.0,5.0,2016.0,apartamentowiec,agency,54.3555365,18.6633968,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
14000.0,12000.0,2000.0,96.0,145.83,4.0,4.0,2020.0,apartamentowiec,private,54.3556122,18.6618586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
6400.0,3200.0,3200.0,42.0,152.38,2.0,1.0,2020.0,apartamentowiec,private,54.4126697,18.5598886,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3600.0,3000.0,600.0,55.0,65.45,2.0,1.0,2006.0,blok,private,54.323698704361,18.616291063919,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
3400.0,2700.0,700.0,43.0,79.07,2.0,4.0,2019.0,blok,private,54.352603,18.6010867,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
2702.7,2700.0,2.7,35.5,76.13,2.0,3.0,2019.0,blok,agency,54.38905,18.57365,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
2300.0,2000.0,300.0,32.0,71.88,2.0,2.0,1903.0,kamienica,private,54.3430493,18.6419313,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
6000.0,3000.0,3000.0,40.0,150.0,2.0,2.0,2023.0,blok,private,54.360409393267,18.653106010742,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3500.0,2900.0,600.0,35.0,100.0,2.0,0.0,2025.0,blok,private,54.324024571289,18.556174952123,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3150.0,2500.0,650.0,39.0,80.77,2.0,1.0,2026.0,blok,private,54.330455875493,18.587939512659,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3690.0,2990.0,700.0,50.6,72.92,2.0,2.0,2022.0,blok,private,54.355576288219,18.50244195477,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
4200.0,4200.0,0.0,58.0,72.41,3.0,1.0,2025.0,blok,agency,54.3498302,18.5918366,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
6800.0,3400.0,3400.0,53.0,128.3,2.0,0.0,2018.0,apartamentowiec,agency,54.40401,18.58256,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
2900.0,2200.0,700.0,44.0,65.91,2.0,4.0,1976.0,blok,private,54.358333341389,18.687979677246,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
4350.0,3500.0,850.0,96.0,45.31,3.0,4.0,1950.0,kamienica,agency,54.34854,18.64944,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
2600.0,2000.0,600.0,31.0,83.87,2.0,0.0,2015.0,blok,private,54.3273774,18.5793601,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
3750.0,3200.0,550.0,58.0,64.66,1.0,1.0,1958.0,kamienica,private,54.380059741291,18.587052004122,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
3750.0,3200.0,550.0,65.0,57.69,3.0,3.0,2009.0,blok,private,54.4339429,18.4681787,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
5800.0,4700.0,1100.0,63.69,91.07,3.0,8.0,2016.0,apartamentowiec,agency,54.3970904,18.6038572,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
